manager_id,manager_name,type,style,strategy,sector,website,email_1,email_2,phone_1,email_score,contact_name,contact_title,confidence,source,status,notes,last_checked
898,CRM,Equity LS,Discretionary,Fundamental,US,https://www.crmfunds.com,,,800.276.2883,0,,,high,"Gemini:URL, WebScrape, Gemini:Contacts",Needs Review,"Cramer Rosenthal McGlynn, LLC official website (crmllc.com/contact/)",2026-06-30
4392,Cross Continents Capital Management,AssetAllocation,Systematic,Fundamental,Global,https://crosscontinents.net,info@crosscontinents.net,,(646) 741-4363,80,,,high,"Gemini:URL, WebScrape, Gemini:Contacts",Verified,Cross Continents Capital Management official website contact page: https://crosscontinents.net/contact,2026-06-30
901,Crossmark Steward,Market Neutral,Systematic,Fundamental,US,https://www.crossmarkglobal.com,philanthrophy@crossmarkglobal.com,careers@crossmarkglobal.com,713-260-9000,60,,,,"Gemini:URL, WebScrape",Verified,,2026-06-30
922,Crypto Finance,Crypto,Index,Index,Index,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
928,Crypto Global Management,Crypto,Discretionary,Digital Asset Allocator,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
930,Crypto Global Management UK - Passive,Crypto,Discretionary,Digital Asset Allocator,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1011,Dalton Investments,Equity LS,Discretionary,Fundamental,Asia,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1022,Davis Commodities,CTA,Discretionary,Fundamental,Agricultural,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1026,DCAP,Crypto,Discretionary,Venture,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1028,DCM Systematic GP,CTA,Systematic,Multi Strategy,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1033,Dearborn Capital Management,CTA,Fund of Funds,Diversified,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
4037,Decagon Asset Management,Event Driven,Discretionary,Multi Strategy,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1035,Decalia,Equity LS,Systematic,Multi Strategy,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
4064,Deep Edge Fund Management,CTA,Systematic,AI,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1040,DeFi  Core,Crypto,Discretionary,Digital Asset Allocator,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1059,Demeter Capital Management,CTA,Discretionary,Fundamental,Agricultural,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1062,Desjardins Global Asset Management,Market Neutral,Discretionary,Fundamental,North America,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1065,Deutsche Asset Management,AssetAllocation,Discretionary,Diversified,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
527,DG Partners,CTA,Systematic,Trend Following,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1070,Diamond Capital Management,CTA,Systematic,Multi Strategy,Equity,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1071,Diamond Hill,Equity LS,Discretionary,Value,US,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1079,Digital 9,Infrastructure,Discretionary,Telecom,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
3686,Digital Asset Funds Management,Crypto,Discretionary,Digital Asset Allocator,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1081,Digital Asset Management (DAF),Crypto,Discretionary,Digital Asset Allocator,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1089,Disciplined Alpha,Equity LS,Systematic,Fundamental,US,https://www.disciplinedalpha.com,kevin.shea@disciplinedalpha.com,,+1 857 350 3958,70,Kevin Shea,,high,"Gemini:URL, WebScrape, Gemini:Contacts",Verified,company website,2026-06-30
1094,Ditsch Trading,CTA,Discretionary,Fundamental,Agricultural,,,,+19017664446,0,Mark Ditsch,Principal,high,Gemini:Contacts,Needs Review,"ZoomInfo, Global AG, LLC Disclosure Document",2026-06-30
1095,DIVAS Asset Management,CTA,Systematic,Trend Following,Global,https://divas-am.com,info@divas-am.com,,+41443703132,80,,,high,"Gemini:URL, WebScrape, Gemini:Contacts",Verified,Company website: divas-am.com/contact-us/,2026-06-30
1096,Divergence Trading,CTA,Systematic,Trend Following,Global,,,,,0,N/A,N/A,medium,None,No Reliable Contact Found,"Divergence Trading, Inc. is a Commodity Trading Advisor (CTA) registered with the National Futures Association (NFA ID: 0552375). Publicly available contact email and phone number were not found through web search or NFA/SEC filings accessible via the provided tools. The website 'divergence-trading.com' is for an educational services company and not the CTA fund.",2026-06-30
1100,Diversitas,Crypto,Discretionary,Digital Asset Allocator,Global,,info@diversitas.io,,,40,,,high,Gemini:Contacts,Needs Review,Diversitas LLC official website (diversitas.io),2026-06-30
1112,DNCA Invest,Market Neutral,Discretionary,Fundamental,Europe,https://www.dnca-investments.com,dnca@dnca-investments.com,,+33 (0)1 58 62 55 00,60,,,high,"Gemini:URL, WebScrape, Gemini:Contacts",Verified,DNCA Finance official website - Contact public page,2026-06-30
1117,Dom Finance,Equity LS,Systematic,Multi Strategy,Europe,https://www.domcapital.com.sa,info@domcapital.com.sa,,800 577 00 77,80,,,high,"Gemini:URL, WebScrape, Gemini:Contacts",Verified,Company website: https://www.domcapital.com.sa/contact,2026-06-30
1123,Donald Smith LP,CTA,Discretionary,Fundamental,Global,https://www.donaldsmithandco.com,compliance@donaldsmithandco.com,info@donaldsmithandco.com,212-284-0990,80,Ann Elizabeth Cianfrone,"Chief Compliance Officer, Chief Administrative Officer",high,"Gemini:URL, WebScrape, Gemini:Contacts",Verified,Donald Smith & Co. Inc. official website contact page,2026-06-30
4153,Dopamine Investments,Crypto,Discretionary,Crypto LS,Global,https://dopamine.investments,,,,0,,,,Gemini:URL,No Reliable Contact Found,,2026-06-30
1125,dormouse Limited,CTA,Systematic,Short Term,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1127,Dorsey Wright,CTA,Systematic,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
4038,Drakai Capital,Fixed Income,Systematic,Multi Strategy,Credit,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
3697,Drakewood Capital Management,CTA,Discretionary,Fundamental,Metal,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1140,Driehaus,Event Driven,Discretionary,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1142,Drury Capital,CTA,Systematic,Trend Following,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1143,DS Aviation,Private Equity,Discretionary,Diversified,Aircraft,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1149,Dunham,AssetAllocation,Discretionary,Diversified,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1155,DWS,Hedge Fund,Discretionary,Multi Strategy,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1157,Dynamic,AssetAllocation,Discretionary,Diversified,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1158,Dynamic Beta Investments,CTA,Systematic,Trend Following,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1169,East Coast Capital Management,CTA,Systematic,Trend Following,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1173,Eaton Vance,LongOnly,Discretionary,Diversified,Currency,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1178,Eckhardt Trading Company,CTA,Systematic,Trend Following,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1184,Edge Capital Investment Management,Crypto,Systematic,Market Neutral,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
4040,EDL Capital,Equity LS,Discretionary,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
4451,EFG Capital Management,Hedge Fund,Fund of Funds,Diversified,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1190,Egerton,Equity LS,Discretionary,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1191,EI Sturdza Funds,Equity LS,Discretionary,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1197,EJF Investments,Private Debt,Discretionary,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1199,Electron Capital Partners,Equity LS,Discretionary,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1201,Elementa Management,Equity LS,Discretionary,Fundamental,Nordic,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1202,Eleva,Equity LS,Discretionary,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1209,Ellington,Fixed Income,Discretionary,Fundamental,Credit,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1212,EMC Capital Advisors,CTA,Systematic,Multi Strategy,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1216,Empureon,RiskPremia,Systematic,Option Strategy,Equity,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
4077,Energy Investment Partners,Hedge Fund,Discretionary,Fundamental,Energy,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
3814,Engadine Tages,Equity LS,Discretionary,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
4041,Engine Capital Management,Event Driven,Discretionary,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
4107,Enhanced Investment Products,Market Neutral,Systematic,Multi Strategy,Asia,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1222,Enko Capital Management,Fixed Income,Discretionary,Fundamental,Frontier,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1224,Ennismore,Equity LS,Discretionary,Fundamental,Europe,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
3902,Entrypoint Capital,Equity LS,Systematic,Multi Strategy,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1229,EPIC Investment Partners,CTA,Systematic,Trend Following,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1231,Episteme Capital Partners,CTA,Systematic,Multi Strategy,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
4090,Epoch Capital,CTA,Systematic,Multi Strategy,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1241,Estee Management Limited,Market Neutral,Systematic,Multi Strategy,Emerging,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1242,Estlander & Partners,CTA,Systematic,Trend Following,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1245,Ethereal Capital,Crypto,Discretionary,Digital Asset Allocator,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1253,Evergreen Commodity Advisors,CTA,Discretionary,Fundamental,Energy,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
3917,Eversept Partners,Equity LS,Discretionary,Fundamental,Health Care,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1259,Exane,Market Neutral,Discretionary,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1260,Excalibur Asset Management,Fixed Income,Discretionary,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1262,ExoAlpha,Crypto,Systematic,Crypto LS,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1270,Fair Oaks Capital,Fixed Income,Discretionary,CLO,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
4525,Falcon Investment Management,Hedge Fund,Fund of Funds,Diversified,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1274,Falgom,CTA,Systematic,Multi Strategy,Commodity,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1282,FE Fonder,Equity LS,Discretionary,Fundamental,Europe,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1283,Federated Hermes,Market Neutral,Discretionary,Fundamental,US,,investorrelations@federatedhermes.com,,1.412.288.1900,40,,,high,Gemini:Contacts,Needs Review,Federated Hermes Investor Relations website,2026-06-30
1285,Fenerator Com,Crypto,Discretionary,Digital Asset Allocator,Global,,info@fenerator.com,,,40,"Alen Colic, Branka Colic","CEO, CAO",high,Gemini:Contacts,Needs Review,"FENERATOR Crypto official website, Impressum page",2026-06-30
1289,Feri,Equity LS,Systematic,Option Strategy,Europe,https://www.feri.de,fag@feri.de,,+49 (0) 6172 916-0,60,,,high,"Gemini:URL, WebScrape, Gemini:Contacts",Verified,"Private Equity International and ContactOut, consistent with feri.de website",2026-06-30
4087,Fieldhouse Capital,CTA,Systematic,Trend Following,Global,https://www.fieldhousecap.com,pgoffice@fieldhousecap.com,clientservices@fieldhousecap.com,250 596 6511,60,,,high,"Gemini:URL, WebScrape, Gemini:Contacts",Verified,Fieldhouse Capital official website,2026-06-30
3748,Fineco Asset Management,Hedge Fund,Fund of Funds,Diversified,Global,https://finecoassetmanagement.com,,,+353 1566 8654,0,,,high,"Gemini:URL, Gemini:Contacts",Needs Review,Fineco Asset Management official website (finecoassetmanagement.com/contact-us),2026-06-30
1303,Finlabo,Equity LS,Discretionary,Fundamental,Emerging,https://www.finlabo.com,info@finlabo.com,,+39 071 7575053,80,,,high,"Gemini:URL, Gemini:Contacts",Verified,Finlabo company website: https://www.finlabo.com/fl/contacts.3sp,2026-06-30
1306,Firinne Capital,Crypto,Discretionary,Digital Asset Allocator,Global,https://www.firinnecapital.com,info@firinnecapital.com,,,80,,,high,"Gemini:URL, WebScrape, Gemini:Contacts",Verified,Official company website: https://www.firinnecapital.com/contact-us,2026-06-30
1310,First Private,LongOnly,Discretionary,Value,Global,https://www.firsttrustcapital.com,info@FirstTrustCapital.com,,847.386.2910,40,,,high,"Gemini:URL, WebScrape, Gemini:Contacts",Needs Review,Company website: https://www.firsttrustcapital.com/contact-us/,2026-06-30
1317,Florin Court Capital,CTA,Systematic,Trend Following,Alternative,https://florincourt.com,info@florincourt.com,anthony.vinitsky@florincourt.com,+442070163486,80,Robert Young,Chief Compliance Officer,high,"Gemini:URL, WebScrape, Gemini:Contacts",Verified,Company website (Privacy Notice PDF) and other pages on florincourt.com,2026-06-30
1324,FMG Malta,Equity LS,Discretionary,Fundamental,Global,https://www.fmgfunds.com,investorrelations@fmgfunds.com,,0000077512,80,,,high,"Gemini:URL, WebScrape, Gemini:Contacts",Verified,company website,2026-06-30
1326,Folios Invest,CTA,Systematic,Multi Strategy,Global,,,,,0,,,medium,None,No Reliable Contact Found,"Registered address from UK Companies House (company number 12178665); Strategy description from StandardsBoard for Alternative Investments (SBAI.org). Registered Office Address: A4g Suite Nepicar House, London Road, Wrotham Heath, Kent, United Kingdom, TN15 7RS.",2026-06-30
3828,Fondsmaglerselskabet Marselis,Fixed Income,Discretionary,Fundamental,High Yield,,info@fmmarselis.dk,,+45 8730 1133,40,,,high,Gemini:Contacts,Needs Review,"Crunchbase, PitchBook, www.fmmarselis.dk",2026-06-30
4079,Forada Limited,CTA,Discretionary,Fundamental,Global,https://www.forada.com,charlie.payne@peregrinecommunications.com,bill.mcintosh@peregrinecommunications.com,,30,Philip Joseph,Head of Marketing and Investor Relations,low,"Gemini:URL, WebScrape",Needs Review,"Web search results (RocketReach snippets) indicated Philip Joseph as Head of Marketing and Investor Relations, but full contact details were not publicly available or extractable. Official company website (forada.com) provides press inquiry emails but no general contact email or phone.",2026-06-30
1329,Fore Elite Capital Management,Crypto,Systematic,Market Neutral,Global,https://www.foreelite.com,info@foreelite.com,,2661 0508,80,,,high,"Gemini:URL, WebScrape, Gemini:Contacts",Verified,Official company website (foreelite.com) and petalokasi.org,2026-06-30
1333,Forester,Equity LS,Discretionary,Value,US,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1338,Formue Nord,Event Driven,Discretionary,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1339,Formuepleje Fund Management,LongOnly,Risk Parity,Multi Strategy,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1340,Formula Growth Limited,Market Neutral,Discretionary,Fundamental,North America,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1348,Fortem Capital,Market Neutral,Systematic,Multi Strategy,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
4155,Fortera BV,Crypto,Discretionary,Digital Asset Allocator,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
3976,Fortlake Asset Management,Fixed Income,Discretionary,Multi Strategy,Real Estate,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
3768,Fortune Financial Strategies,Fixed Income,Discretionary,Fundamental,Credit,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1353,Four Seasons Commodities,CTA,Discretionary,Market Neutral,Agricultural,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1357,Franklin K2,Hedge Fund,Fund of Funds,Diversified,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1358,Franklin Templeton Investments,Hedge Fund,Fund of Funds,Diversified,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
4016,Frontier Commodities,CTA,Discretionary,Fundamental,Commodity,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1407,Gabelli,Event Driven,Discretionary,MergerArb,US,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
3677,Gaines Capital,CTA,Systematic,Multi Strategy,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
4043,Galliant Advisors,Equity LS,Discretionary,Fundamental,North America,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
3916,Gavea Investimentos,Hedge Fund,Discretionary,Fundamental,Emerging,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
3799,GaveKal Capital,Equity LS,Discretionary,Fundamental,Asia,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1429,GCP,Fixed Income,Discretionary,ABS,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
3760,Geneva Capital Partners,Fixed Income,Discretionary,Fundamental,High Yield,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
1442,Gersemi Asset Management AS,Equity LS,Discretionary,Fundamental,Shipping,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
4224,Gesda Capital,Equity LS,Discretionary,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-06-30
4044,Gladius Capital Management,Hedge Fund,Discretionary,Option Strategy,Volatility,,eric.magac@gladiusgroup.com,,312-348-5916,30,Eric Magac,,high,Gemini:Contacts,Needs Review,Asian American Chamber of Commerce of Illinois website,2026-07-01
4068,Gladwyne,Fixed Income,Discretionary,Credit,Global,,TimMurray@GladwynFinancial.com,,+17038108424,20,Timothy T. Murray,,high,Gemini:Contacts,Needs Review,Gladwyn Financial Advisors Inc. official website (gladwynfinancial.com/documents) and SEC IAPD records,2026-07-01
3802,Glazer Capital,Event Driven,Discretionary,Fundamental,Global,https://www.glazercapital.com,info@glazercapital.com,,212-808-7304,80,,,high,"Gemini:URL, WebScrape, Gemini:Contacts",Verified,Glazer Capital official website and public company directories,2026-07-01
1468,Global Credit Advisers,Fixed Income,Discretionary,Fundamental,Global,http://www.globalcreditadvisers.com,info@globaclcreditadvisers.com,info@globalcreditadvisers.com,(212) 949 - 1860,40,,,high,"Gemini:URL, WebScrape, Gemini:Contacts",Needs Review,"ZoomInfo, RocketReach",2026-07-01
1476,Global Sigma Group,CTA,Systematic,Market Neutral,Volatility,https://globalsigmagroup.com,info@globalsigmagroup.com,,+15614654880,80,,,high,"Gemini:URL, WebScrape, Gemini:Contacts",Verified,Company website: globalsigmagroup.com,2026-07-01
1489,GMO,Hedge Fund,Fund of Funds,Diversified,Global,https://www.gmo.com,,,+1.617.330.7500,0,,,high,"Gemini:URL, WebScrape, Gemini:Contacts",Needs Review,Official company website: https://www.gmo.com/americas/contact/,2026-07-01
4045,GMT Capital Corp,Equity LS,Discretionary,Fundamental,Global,https://gmtcapital.com,,,339 (770) 989-8250,0,,,high,"Gemini:URL, WebScrape, Gemini:Contacts",Needs Review,Company website,2026-07-01
3331,Gnomon Alpha,CTA,Systematic,Fundamental,Global,https://gnomonalpha.com,ir@gnomonalpha.com,,(312) 948-8938,80,,,high,"Gemini:URL, WebScrape, Gemini:Contacts",Verified,Gnomon Alpha official website contact page,2026-07-01
4200,Going International Asset Management Limited,CTA,Systematic,Short Term,Global,,,,,0,,,low,None,No Reliable Contact Found,No publicly available contact information found after multiple web searches.,2026-07-01
3803,Golden Nest Capital Management,Equity LS,Discretionary,Fundamental,Global,https://www.goldnestcapital.com,,,+65 88691246,0,Edward David Peter Willems,CEO,high,"Gemini:URL, Gemini:Contacts",Needs Review,MAS Financial Institutions Directory,2026-07-01
1506,Gordian Capital,Hedge Fund,Systematic,Multi Strategy,Global,https://gordian-capital.com,,,+85226277550,0,,,medium,"Gemini:URL, WebScrape, Gemini:Contacts",Needs Review,IQ-EQ Singapore official website (https://iqeq.com/sg/locations/singapore/),2026-07-01
4046,Governors Lane,Event Driven,Discretionary,Fundamental,Global,https://govlane.com,info@govlane.com,,212-887-4000,80,,,high,"Gemini:URL, WebScrape, Gemini:Contacts",Verified,Governors Lane official website,2026-07-01
1512,Graham Capital Mgmt LP,CTA,Discretionary,Fundamental,Global,https://www.grahamcapital.com,info@grahamcapital.com,,+1 203 899 3400,80,Brad Williams,Chief Business Officer (Manages Investor Relations),high,"Gemini:URL, WebScrape, Gemini:Contacts",Verified,Graham Capital Management official website: https://www.grahamcapital.com/contact-us/,2026-07-01
4047,Grand Alliance Asset Management,Market Neutral,Discretionary,Fundamental,Asia,https://www.gaamhk.com,gaamhk@gaamhk.com,,852-3852-6351,60,,,high,"Gemini:URL, WebScrape, Gemini:Contacts",Verified,Grand Alliance Asset Management official website (gaamhk.com/contact-us) ,2026-07-01
1516,GrandLine Technologies,Crypto,Systematic,Market Neutral,Global,https://www.grandline.tech,contact@grandline.tech,,,80,,,high,"Gemini:URL, WebScrape, Gemini:Contacts",Verified,GrandLine Technologies official website,2026-07-01
3796,Granite Capital,CTA,Systematic,Option Strategy,Global,,,,(510) 336-9120,0,,,high,Gemini:Contacts,Needs Review,"Granite Capital Management, LLC official website: http://www.granitecapitalllc.com/contact/",2026-07-01
1526,GreenAsh,Equity LS,Discretionary,Fundamental,Global,https://greenash-partners.com,info@greenash-partners.com,,+442031707420,80,,,high,"Gemini:URL, WebScrape, Gemini:Contacts",Verified,Web search (cbinsights.com and FCA website referencing company website).,2026-07-01
4402,Greene Capital,CTA,Systematic,Trend Following,Global,https://greenecapital.us,,,,0,,,low,Gemini:URL,No Reliable Contact Found,Official website (greenecapital.us) has a contact form but no direct email or phone number. SEC AdviserInfo page (firm ID 126426) could not be effectively scraped for contact details.,2026-07-01
1532,Gresham House,Private Equity,Discretionary,Diversified,ESG,https://greshamhouse.com,vcts@linkgroup.co.uk,gh@kl-communications.com,+353 1 662 3001,20,,,high,"Gemini:URL, WebScrape, Gemini:Contacts",Needs Review,Gresham House company website (https://greshamhouse.com/contact/),2026-07-01
1533,Gresham Investment Management,LongOnly,Active Index,Enhanced Index,Commodity,https://www.greshamllc.com,%20investorrelations@greshamllc.com,investorrelations@greshamllc.com,+1 212-984-1430,60,,,high,"Gemini:URL, WebScrape, Gemini:Contacts",Verified,Gresham Investment Management website: https://www.greshamllc.com/en/contact/,2026-07-01
3943,Greylock Capital Management,Fixed Income,Discretionary,Fundamental,Emerging,https://www.greylockcapital.com,investorrelations@greylockcapital.com,,+1 (212) 808-1800,80,,Marketing & Investor Relations Director,high,"Gemini:URL, WebScrape, Gemini:Contacts",Verified,Official company website (greylockcapital.com/contact/),2026-07-01
1510,Grimaldi Portfolio Solutions,LongOnly,Systematic,Sector,Equity,,,,(845) 297-3500,0,Sheila E. Pitz,Chief Compliance Officer,medium,Gemini:Contacts,Needs Review,"Phone from Chamberofcommerce.com, Contact Name and Title from Radientanalytics.com (citing SEC filings) and RIAbase.com (citing SEC Form ADV).",2026-07-01
3743,Groupama Asset Management,Fixed Income,Discretionary,Fundamental,Credit,https://www.groupama-am.com,,,+33 (0)1 44 56 57 35,0,,,high,"Gemini:URL, Gemini:Contacts",Needs Review,Official company website: https://www.groupama-am.com/oth/en/institutional/contact,2026-07-01
4048,GROW Funds,Equity LS,Discretionary,Fundamental,Small Cap,,info@usfunds.com,,+1-210-308-1268,40,Holly Schoenfeldt,Director of Marketing,high,Gemini:Contacts,Needs Review,U.S. Global Investors website (usfunds.com/GROW/),2026-07-01
1548,Guggenheim Investments,Equity LS,Systematic,Fundamental,US,https://www.guggenheiminvestments.com,,,800.820.0888,0,,,high,"Gemini:URL, WebScrape, Gemini:Contacts",Needs Review,Guggenheim Investments official website contact page: https://www.guggenheiminvestments.com/contact-us,2026-07-01
1549,GuidePath,AssetAllocation,Discretionary,Diversified,Fixed Income,,eservice@assetmark.com,,+1 (800) 664-5345,20,,,high,Gemini:Contacts,Needs Review,AssetMark official website (https://www.assetmark.com/contact). GuidePath Funds are offered through AssetMark.,2026-07-01
1550,GuideStone Funds,Hedge Fund,Fund of Funds,Diversified,Global,https://www.guidestonefunds.com,,,18884738637,0,,,high,"Gemini:URL, WebScrape, Gemini:Contacts",Needs Review,GuideStone Funds official website: https://www.guidestonefunds.com/About-Us,2026-07-01
1559,H2O,Fixed Income,Discretionary,Fundamental,Credit,https://www.h2o-am.com,info@finos.ch,complaint.info@financial- ombudsman.org.uk,+44 20 7292 1600,40,Mehdi Rachedi,Head of Investor Relations (French IFAs),high,"Gemini:URL, WebScrape, Gemini:Contacts",Needs Review,H2O Asset Management official website (h2o-am.com/contact-us/),2026-07-01
1561,Hadron,Event Driven,Discretionary,Multi Strategy,Global,https://www.hadroncapital.com,info@hadroncapital.com,,,80,,,medium,"Gemini:URL, WebScrape, Gemini:Contacts",Verified,Hadron Capital official website,2026-07-01
4070,Hafnium Investment,CTA,Systematic,Multi Strategy,Global,https://www.hafnium.fund,,,52.15.48.42.54,0,,,medium,"Gemini:URL, Gemini:Contacts",Needs Review,Hafnium Investment official website (https://www.hafnium.fund/access-investor-content). Note: The phone number format is unusual and lacks an explicit country code.,2026-07-01
1563,Haidar Capital Management,CTA,Discretionary,Fundamental,Global,https://www.haidarcapital.com,info@haidarcapital.com,darius.athill@peregrinecommunications.com,+1 212 752 4936,80,,,high,"Gemini:URL, WebScrape, Gemini:Contacts",Verified,Haidar Capital Management official website,2026-07-01
1567,Hamer Trading,CTA,Systematic,Trend Following,Global,,,,(757) 565-4800,0,,,medium,Gemini:Contacts,Needs Review,"New Town Williamsburg website, ZoomInfo.com, Yelp.",2026-07-01
1572,Hanlon,LongOnly,Systematic,Momentum,Equity,,marketing@hanlon.com,,(888) 641-7100,20,,,medium,Gemini:Contacts,Needs Review,"Crunchbase profile for Hanlon Investment Management, Inc.",2026-07-01
1580,HarbourVest,Private Equity,Fund of Funds,Diversified,Global,https://www.harbourvest.com,hvpe@harbourvest.com,,,60,,,high,"Gemini:URL, Gemini:Contacts",Verified,HVPE (HarbourVest Global Private Equity Limited) official website contact page: https://www.hvpe.com/contact/,2026-07-01
4104,Harwood Capital Management,Private Equity,Discretionary,Multi Strategy,Global,https://www.harwoodcapital.co.uk,info@harwoodcapital.co.uk,,+442076403200,80,,,high,"Gemini:URL, WebScrape, Gemini:Contacts",Verified,Harwood Capital Management official website contact page: https://www.harwoodcapital.co.uk/contact,2026-07-01
1592,Hashdex,Crypto,Index,Index,Index,https://hashdex.com,hashdex@dlpr.com,,9175255635,20,,,high,"Gemini:URL, WebScrape, Gemini:Contacts",Needs Review,Hashdex official website (hashdex.com) and SEC search results for media contacts.,2026-07-01
